Review_ID,Transaction_ID,Sale_Date,Year,Month,Branch_ID,City,Model,Variant,Overall_Rating,Car_Quality_Rating,Customer_Service_Rating,Price_Rating,Maintenance_Rating,Purchase_Experience_Rating,Reliability_Rating,Review_Text,Would_Recommend,Returned,Refund_Amount
12654,35742,12/14/2024,2024,12,7,Riyadh,Land Cruiser,GX,5,4,5,4,3,4,4,Excellent car!,Yes,No,0
12655,38280,3/28/2025,2025,3,20,Makkah,Camry,SE,4,4,2,4,3,3,3,Good experience,Yes,No,0
12656,26675,4/4/2024,2024,4,13,Jeddah,Camry,XLE,5,5,5,4,5,5,4,Amazing quality,Yes,No,0
12657,12075,2/1/2023,2023,2,15,Dammam,Hilux,SR5,5,5,5,5,5,5,5,Great service,Yes,No,0
12658,48066,10/10/2025,2025,10,27,Khobar,Camry,Hybrid LE,5,3,5,5,4,5,4,Amazing quality,Yes,No,0
12659,2868,4/28/2022,2022,4,35,Hail,Camry,Hybrid XLE,4,3,4,4,3,4,2,Good experience,Yes,No,0
12660,27378,5/14/2024,2024,5,2,Riyadh,Corolla,SE,5,5,4,4,4,5,5,Amazing quality,Yes,No,0
12661,50690,12/23/2025,2025,12,20,Makkah,Camry,Hybrid LE,5,4,5,5,5,5,5,Great service,Yes,No,0
12662,14050,4/14/2023,2023,4,31,Abha,Corolla,Hybrid,2,2,2,1,2,2,2,Maintenance issues,No,No,0
12663,32618,10/4/2024,2024,10,25,Madinah,RAV4,LE,5,5,5,5,3,4,4,Highly recommended,Yes,No,0
12664,11267,1/6/2023,2023,1,11,Jeddah,Camry,Hybrid XLE,2,1,1,1,2,1,2,Disappointing,No,No,0
12665,10386,1/12/2023,2023,1,21,Makkah,Camry,XLE,5,5,4,4,4,4,5,Great service,Yes,No,0
12666,49991,12/17/2025,2025,12,27,Khobar,Camry,XLE,5,4,4,4,4,5,5,Great service,Yes,No,0
12667,46437,9/7/2025,2025,9,35,Hail,Hilux,SR5,5,5,4,3,4,4,5,Amazing quality,Yes,No,0
12668,32851,10/2/2024,2024,10,10,Jeddah,Yaris,Y+,5,5,5,5,4,5,4,Highly recommended,Yes,No,0
12669,39304,3/3/2025,2025,3,19,Dammam,Hilux,TRD,5,3,5,5,3,4,5,Amazing quality,Yes,No,0
12670,34751,12/5/2024,2024,12,29,Khobar,RAV4,Adventure,4,2,3,4,4,4,3,Reliable car,Yes,No,0
12671,27817,5/19/2024,2024,5,34,Hail,RAV4,Hybrid,4,2,4,3,4,5,3,Reliable car,Yes,No,0
12672,31376,9/28/2024,2024,9,25,Madinah,RAV4,Hybrid,5,3,4,5,4,4,4,Great service,Yes,No,0
12673,28447,6/25/2024,2024,6,39,Al Baha,RAV4,XLE,5,5,4,4,4,5,5,Highly recommended,Yes,No,0
12674,34990,12/16/2024,2024,12,39,Al Baha,RAV4,Hybrid,3,2,2,4,4,2,2,Okay,Maybe,No,0
12675,38060,2/17/2025,2025,2,38,Najran,Camry,Hybrid LE,5,5,5,5,5,4,5,Excellent car!,Yes,No,0
12676,26892,4/11/2024,2024,4,27,Khobar,Camry,Hybrid XLE,4,4,5,2,4,3,2,Very good,Yes,No,0
12677,46078,9/14/2025,2025,9,21,Makkah,Corolla,Hybrid,5,5,5,5,4,4,4,Excellent car!,Yes,No,0
12678,46968,9/16/2025,2025,9,26,Madinah,Hilux,GL,5,5,4,4,5,4,5,Great service,Yes,No,0
12679,9299,11/11/2022,2022,11,18,Dammam,Corolla,Hybrid,4,3,4,3,4,4,3,Worth it,Yes,No,0
12680,6113,8/19/2022,2022,8,37,Jazan,Camry,Hybrid LE,4,3,2,4,4,4,4,Good experience,Yes,No,0
12681,19000,9/3/2023,2023,9,39,Al Baha,Camry,Hybrid LE,5,5,4,4,4,3,4,Excellent car!,Yes,No,0
12682,8373,10/24/2022,2022,10,8,Riyadh,Hilux,SR5,5,3,5,3,4,5,4,Excellent car!,Yes,No,0
12683,48092,10/2/2025,2025,10,12,Jeddah,RAV4,XLE,5,4,4,5,4,5,3,Amazing quality,Yes,No,0
12684,29178,6/6/2024,2024,6,34,Hail,RAV4,LE,5,4,4,4,4,4,4,Amazing quality,Yes,No,0
12685,25862,3/19/2024,2024,3,24,Madinah,Hilux,GL,3,3,3,2,2,3,3,Okay,Maybe,No,0
12686,45609,8/13/2025,2025,8,22,Makkah,Land Cruiser,VX,4,4,3,2,2,3,3,Reliable car,Yes,No,0
12687,42214,5/22/2025,2025,5,37,Jazan,Hilux,SR5,3,3,4,3,3,2,3,Not the best,Maybe,No,0
12688,10931,1/16/2023,2023,1,35,Hail,Corolla,SE,2,1,2,1,1,3,2,Not satisfied,No,No,0
12689,46236,9/19/2025,2025,9,34,Hail,Camry,Hybrid XLE,4,5,3,4,4,3,5,Worth it,Yes,No,0
12690,25610,3/4/2024,2024,3,28,Khobar,Land Cruiser,VX,5,4,4,5,3,4,5,Excellent car!,Yes,No,0
12691,32467,10/13/2024,2024,10,1,Riyadh,Land Cruiser,VX,3,2,2,2,3,2,4,Needs improvement,Maybe,No,0
12692,31333,9/16/2024,2024,9,8,Riyadh,Land Cruiser,VXR,5,5,5,5,5,5,4,Highly recommended,Yes,No,0
12693,8358,10/5/2022,2022,10,37,Jazan,Camry,XLE,3,3,2,2,2,3,2,Not the best,Maybe,No,0
12694,1180,2/24/2022,2022,2,32,Tabuk,Camry,XLE,4,5,3,3,3,3,3,Very good,Yes,No,0
12695,29086,6/1/2024,2024,6,39,Al Baha,Land Cruiser,VXR,5,2,4,5,3,5,4,Amazing quality,Yes,No,0
12696,22230,12/27/2023,2023,12,29,Khobar,RAV4,Hybrid,4,4,3,3,3,3,4,Worth it,Yes,No,0
12697,1802,3/11/2022,2022,3,5,Riyadh,Camry,Hybrid LE,5,5,5,5,5,4,4,Great service,Yes,No,0
12698,38784,3/28/2025,2025,3,17,Dammam,Fortuner,GX,5,4,5,4,4,4,5,Highly recommended,Yes,No,0
12699,32026,9/24/2024,2024,9,23,Makkah,Camry,Hybrid LE,3,3,4,3,3,1,3,Average,Maybe,No,0
12700,34773,12/1/2024,2024,12,7,Riyadh,RAV4,Adventure,5,5,4,4,5,5,5,Excellent car!,Yes,No,0
12701,32281,9/19/2024,2024,9,34,Hail,Camry,Hybrid XLE,5,4,4,5,4,4,5,Great service,Yes,No,0
12702,20063,10/5/2023,2023,10,5,Riyadh,Hilux,TRD,5,5,4,5,4,5,5,Amazing quality,Yes,No,0
12703,30123,7/26/2024,2024,7,25,Madinah,C-HR,LE,5,4,5,5,4,4,5,Excellent car!,Yes,No,0
12704,44967,8/23/2025,2025,8,8,Riyadh,Camry,Hybrid XLE,5,4,4,4,4,5,4,Excellent car!,Yes,No,0
12705,21012,11/3/2023,2023,11,36,Jazan,RAV4,Hybrid,4,4,4,3,2,4,1,Satisfied,Yes,No,0
12706,14555,4/14/2023,2023,4,26,Madinah,Camry,Hybrid LE,5,4,5,5,4,4,4,Best purchase ever,Yes,No,0
12707,44587,7/25/2025,2025,7,4,Riyadh,Land Cruiser,GR Sport,4,3,3,3,3,5,3,Very good,Yes,No,0
12708,39947,4/16/2025,2025,4,6,Riyadh,Camry,LE,4,5,4,4,3,3,4,Good experience,Yes,No,0
12709,13115,3/12/2023,2023,3,16,Dammam,RAV4,XLE,2,2,1,2,2,1,1,Maintenance issues,No,No,0
12710,33615,11/6/2024,2024,11,4,Riyadh,Land Cruiser,GX,4,3,3,3,4,4,4,Good experience,Yes,No,0
12711,2044,3/19/2022,2022,3,16,Dammam,Corolla,Hybrid,4,4,4,4,4,3,3,Satisfied,Yes,No,0
12712,43625,7/26/2025,2025,7,37,Jazan,Land Cruiser,VX,5,4,5,5,4,4,5,Excellent car!,Yes,No,0
12713,44561,7/28/2025,2025,7,20,Makkah,Corolla,Hybrid,5,5,3,5,4,4,4,Excellent car!,Yes,No,0
12714,43104,6/14/2025,2025,6,18,Dammam,Corolla,SE,5,4,4,5,4,5,3,Excellent car!,Yes,No,0
12715,26894,4/1/2024,2024,4,9,Jeddah,Fortuner,VX,5,5,4,4,5,5,4,Highly recommended,Yes,No,0
12716,27176,4/19/2024,2024,4,25,Madinah,RAV4,Adventure,3,1,2,2,3,4,2,Fair experience,Maybe,No,0
12717,17245,7/2/2023,2023,7,8,Riyadh,Corolla,Hybrid,5,5,3,5,4,5,5,Highly recommended,Yes,No,0
12718,20914,11/24/2023,2023,11,20,Makkah,Land Cruiser,GX,4,4,4,4,5,4,5,Worth it,Yes,No,0
12719,13048,3/13/2023,2023,3,39,Al Baha,Camry,XLE,3,3,2,3,2,4,4,Average,Maybe,No,0
12720,16461,6/14/2023,2023,6,36,Jazan,Corolla,XLI,5,3,5,5,5,4,5,Amazing quality,Yes,No,0
12721,20208,10/20/2023,2023,10,16,Dammam,Hilux,SR5,5,4,5,4,3,4,4,Highly recommended,Yes,No,0
12722,31912,9/16/2024,2024,9,26,Madinah,Corolla,GLI,2,1,2,3,1,2,1,Poor service,No,No,0
12723,44129,7/17/2025,2025,7,29,Khobar,Camry,Hybrid XLE,4,3,3,4,4,4,4,Satisfied,Yes,No,0
12724,22292,12/13/2023,2023,12,4,Riyadh,RAV4,Adventure,1,1,1,1,1,1,2,Worst experience,No,No,0
12725,2859,4/15/2022,2022,4,33,Tabuk,RAV4,Adventure,5,4,4,5,4,4,3,Highly recommended,Yes,No,0
12726,27132,4/9/2024,2024,4,2,Riyadh,Hilux,SR5,4,3,3,4,3,4,4,Reliable car,Yes,No,0
12727,9740,12/12/2022,2022,12,3,Riyadh,Land Cruiser,GR Sport,5,4,4,4,4,5,4,Amazing quality,Yes,No,0
12728,39167,3/17/2025,2025,3,1,Riyadh,Camry,Hybrid LE,5,4,4,4,3,4,4,Excellent car!,Yes,No,0
12729,30104,7/21/2024,2024,7,15,Dammam,Camry,XLE,3,3,3,3,3,2,2,Okay,Maybe,No,0
12730,28488,6/18/2024,2024,6,19,Dammam,Hilux,GL,3,4,2,3,3,3,2,Fair experience,Maybe,No,0
12731,21423,12/16/2023,2023,12,13,Jeddah,Land Cruiser,VXR,5,5,5,5,5,3,4,Amazing quality,Yes,No,0
12732,33986,11/19/2024,2024,11,16,Dammam,Fortuner,VX,5,5,4,4,5,5,4,Amazing quality,Yes,Yes,169204
12733,1347,2/7/2022,2022,2,1,Riyadh,Land Cruiser,GX,2,1,2,3,1,1,1,Not satisfied,No,No,0
12734,41497,5/24/2025,2025,5,11,Jeddah,Camry,XLE,4,4,4,4,5,3,5,Worth it,Yes,No,0
12735,20028,10/22/2023,2023,10,7,Riyadh,RAV4,Hybrid,4,3,4,4,4,3,4,Good experience,Yes,No,0
12736,9378,11/24/2022,2022,11,1,Riyadh,RAV4,XLE,3,3,1,1,3,1,3,Needs improvement,Maybe,No,0
12737,3103,4/20/2022,2022,4,26,Madinah,Land Cruiser,GR Sport,5,5,5,5,5,5,4,Best purchase ever,Yes,No,0
12738,5614,7/21/2022,2022,7,35,Hail,Hilux,SR5,1,1,1,2,1,2,1,Regret buying,No,No,0
12739,1428,2/6/2022,2022,2,11,Jeddah,Camry,Hybrid XLE,5,4,5,4,5,4,5,Best purchase ever,Yes,No,0
12740,9470,11/10/2022,2022,11,3,Riyadh,Camry,Hybrid LE,5,4,5,4,5,5,3,Great service,Yes,No,0
12741,28738,6/13/2024,2024,6,33,Tabuk,C-HR,LE,4,4,4,4,3,2,5,Worth it,Yes,No,0
12742,46417,9/4/2025,2025,9,31,Abha,Land Cruiser,VXR,4,2,4,5,4,2,3,Satisfied,Yes,No,0
12743,19474,10/1/2023,2023,10,38,Najran,Camry,LE,4,4,2,2,4,3,4,Very good,Yes,No,0
12744,30011,7/16/2024,2024,7,40,Arar,Fortuner,TRD Sportivo,4,4,4,4,3,3,4,Reliable car,Yes,No,0
12745,15552,5/11/2023,2023,5,23,Makkah,RAV4,Adventure,4,4,4,4,4,4,3,Worth it,Yes,No,0
12746,21830,12/3/2023,2023,12,10,Jeddah,Camry,Hybrid XLE,5,5,4,3,4,4,4,Amazing quality,Yes,No,0
12747,43213,6/12/2025,2025,6,21,Makkah,Fortuner,GX,4,2,4,3,4,2,3,Very good,Yes,No,0
12748,23261,1/20/2024,2024,1,37,Jazan,Land Cruiser,GX,4,3,3,2,4,4,3,Good experience,Yes,No,0
12749,13710,4/20/2023,2023,4,38,Najran,Camry,LE,5,4,5,5,3,3,5,Best purchase ever,Yes,No,0
12750,9843,12/9/2022,2022,12,13,Jeddah,Corolla,XLI,5,4,5,5,4,5,5,Highly recommended,Yes,No,0
12751,12982,3/27/2023,2023,3,35,Hail,Camry,SE,5,3,5,5,5,5,5,Excellent car!,Yes,No,0
12752,32904,10/12/2024,2024,10,19,Dammam,Corolla,SE,5,4,4,4,4,4,4,Amazing quality,Yes,No,0
12753,35349,12/26/2024,2024,12,10,Jeddah,RAV4,XLE,5,5,5,5,5,3,5,Highly recommended,Yes,No,0
12754,42017,5/11/2025,2025,5,19,Dammam,RAV4,Hybrid,4,4,4,4,5,4,3,Satisfied,Yes,No,0
12755,28140,5/26/2024,2024,5,32,Tabuk,Camry,Hybrid LE,4,3,4,5,5,3,3,Satisfied,Yes,No,0
12756,6137,8/23/2022,2022,8,25,Madinah,Corolla,SE,5,5,5,4,5,4,5,Amazing quality,Yes,No,0
12757,49002,11/6/2025,2025,11,1,Riyadh,Hilux,TRD,5,5,5,4,4,4,5,Great service,Yes,No,0
12758,5289,6/26/2022,2022,6,37,Jazan,Camry,XLE,5,3,5,5,5,5,5,Amazing quality,Yes,No,0
12759,7959,10/19/2022,2022,10,13,Jeddah,Land Cruiser,VX,5,5,4,4,5,4,4,Highly recommended,Yes,No,0
12760,28385,6/3/2024,2024,6,26,Madinah,C-HR,LE,5,5,4,5,5,5,2,Best purchase ever,Yes,No,0
12761,29330,7/5/2024,2024,7,20,Makkah,Fortuner,VX,5,5,5,4,5,4,4,Highly recommended,Yes,No,0
12762,19609,10/20/2023,2023,10,16,Dammam,Land Cruiser,VX,5,5,5,4,5,5,5,Highly recommended,Yes,No,0
12763,5010,6/18/2022,2022,6,9,Jeddah,Corolla,GLI,4,5,3,5,3,4,3,Satisfied,Yes,No,0
12764,7654,9/25/2022,2022,9,1,Riyadh,Camry,XLE,5,5,5,4,4,5,4,Amazing quality,Yes,No,0
12765,45278,8/8/2025,2025,8,39,Al Baha,Land Cruiser,GR Sport,3,3,3,2,3,4,1,Average,Maybe,No,0
12766,10773,1/13/2023,2023,1,11,Jeddah,Land Cruiser,VX,3,1,1,1,3,2,3,Needs improvement,Maybe,No,0
12767,26032,4/3/2024,2024,4,39,Al Baha,Land Cruiser,GX,4,4,4,4,3,4,4,Good experience,Yes,No,0
12768,29037,6/17/2024,2024,6,3,Riyadh,RAV4,XLE,2,1,1,1,1,1,1,Not satisfied,No,No,0
12769,7901,10/9/2022,2022,10,33,Tabuk,Land Cruiser,GX,5,3,5,5,5,5,5,Highly recommended,Yes,No,0
12770,37183,2/4/2025,2025,2,23,Makkah,Camry,Hybrid LE,2,1,2,2,1,1,2,Not satisfied,No,No,0
12771,41528,5/21/2025,2025,5,30,Abha,RAV4,Adventure,5,4,4,4,3,4,4,Excellent car!,Yes,No,0
12772,39843,4/27/2025,2025,4,2,Riyadh,Corolla,Hybrid,3,2,3,3,2,2,2,Needs improvement,Maybe,No,0
12773,37228,2/10/2025,2025,2,12,Jeddah,Hilux,GL,5,5,5,3,4,5,5,Great service,Yes,No,0
12774,42689,6/23/2025,2025,6,40,Arar,RAV4,LE,4,3,3,4,3,2,3,Reliable car,Yes,No,0
12775,25923,4/14/2024,2024,4,9,Jeddah,RAV4,Adventure,5,5,5,5,4,5,5,Great service,Yes,No,0
12776,4446,5/18/2022,2022,5,21,Makkah,Camry,Hybrid LE,3,3,2,3,2,4,3,Fair experience,Maybe,No,0
12777,15412,5/2/2023,2023,5,16,Dammam,Hilux,GL,5,4,5,4,4,5,5,Best purchase ever,Yes,No,0
12778,2936,4/27/2022,2022,4,18,Dammam,Corolla,SE,5,4,5,4,4,5,5,Excellent car!,Yes,No,0
12779,18179,9/24/2023,2023,9,35,Hail,Camry,SE,4,2,4,2,4,4,3,Very good,Yes,No,0
12780,14949,5/13/2023,2023,5,33,Tabuk,Land Cruiser,GX,5,5,4,4,5,3,5,Excellent car!,Yes,No,0
12781,2233,3/25/2022,2022,3,13,Jeddah,RAV4,XLE,5,5,5,4,5,4,4,Best purchase ever,Yes,No,0
12782,3593,4/8/2022,2022,4,12,Jeddah,Camry,Hybrid XLE,5,5,4,4,5,4,4,Excellent car!,Yes,No,0
12783,43687,7/28/2025,2025,7,24,Madinah,Camry,LE,4,3,4,3,4,3,4,Reliable car,Yes,No,0
12784,27681,5/24/2024,2024,5,11,Jeddah,Fortuner,VX,5,5,5,4,5,4,4,Best purchase ever,Yes,No,0
12785,16276,6/14/2023,2023,6,9,Jeddah,Land Cruiser,VXR,5,5,4,3,5,3,5,Great service,Yes,No,0
12786,22608,1/3/2024,2024,1,14,Jeddah,Land Cruiser,GX,5,4,5,4,4,5,5,Highly recommended,Yes,Yes,291161
12787,15453,5/14/2023,2023,5,31,Abha,Camry,Hybrid LE,5,5,5,5,4,4,5,Amazing quality,Yes,No,0
12788,12592,3/9/2023,2023,3,14,Jeddah,RAV4,Hybrid,5,5,4,4,4,5,5,Highly recommended,Yes,No,0
12789,47396,10/19/2025,2025,10,13,Jeddah,Land Cruiser,GX,4,3,3,4,3,4,4,Very good,Yes,No,0
12790,38218,3/27/2025,2025,3,35,Hail,Land Cruiser,VXR,4,2,4,4,3,4,2,Satisfied,Yes,No,0
12791,4217,5/23/2022,2022,5,20,Makkah,Fortuner,TRD Sportivo,4,2,4,3,2,4,3,Reliable car,Yes,No,0
12792,21529,12/27/2023,2023,12,24,Madinah,Corolla,XLI,5,4,4,4,4,4,3,Amazing quality,Yes,No,0
12793,8509,10/10/2022,2022,10,13,Jeddah,RAV4,Hybrid,5,5,4,4,4,3,5,Excellent car!,Yes,No,0
12794,40896,4/2/2025,2025,4,18,Dammam,Land Cruiser,GR Sport,3,3,3,3,3,4,3,Needs improvement,Maybe,No,0
12795,41416,5/11/2025,2025,5,19,Dammam,Corolla,Hybrid,5,5,3,5,5,4,5,Great service,Yes,No,0
12796,7280,9/27/2022,2022,9,35,Hail,RAV4,Hybrid,5,5,5,4,4,5,5,Excellent car!,Yes,No,0
12797,16349,6/20/2023,2023,6,32,Tabuk,Camry,SE,5,4,3,4,5,5,5,Great service,Yes,No,0
12798,35721,12/8/2024,2024,12,7,Riyadh,Camry,SE,5,4,4,5,5,4,4,Best purchase ever,Yes,Yes,109224
12799,40583,4/16/2025,2025,4,17,Dammam,Fortuner,GX,5,5,5,3,5,3,4,Best purchase ever,Yes,No,0
12800,34737,12/17/2024,2024,12,3,Riyadh,Hilux,TRD,5,5,5,4,5,4,4,Amazing quality,Yes,No,0
12801,50488,12/16/2025,2025,12,23,Makkah,Fortuner,TRD Sportivo,5,5,5,5,5,4,4,Great service,Yes,No,0
12802,18081,8/26/2023,2023,8,33,Tabuk,Corolla,Hybrid,4,3,4,3,4,4,2,Satisfied,Yes,No,0
12803,15656,5/5/2023,2023,5,6,Riyadh,Yaris,Y,3,3,1,3,4,2,4,Okay,Maybe,No,0
12804,12565,3/4/2023,2023,3,7,Riyadh,Hilux,SR5,5,5,5,5,4,5,4,Excellent car!,Yes,No,0
12805,44450,7/4/2025,2025,7,24,Madinah,RAV4,XLE,5,3,4,5,5,3,5,Amazing quality,Yes,No,0
12806,1333,2/10/2022,2022,2,21,Makkah,Hilux,SR5,5,5,3,4,4,4,5,Excellent car!,Yes,No,0
12807,50155,12/22/2025,2025,12,4,Riyadh,Hilux,GL,4,3,3,4,3,3,3,Very good,Yes,No,0
12808,14077,4/9/2023,2023,4,8,Riyadh,C-HR,XLE,5,4,4,5,4,5,4,Amazing quality,Yes,No,0
12809,19851,10/17/2023,2023,10,23,Makkah,RAV4,LE,4,3,4,3,4,3,2,Good experience,Yes,No,0
12810,279,1/5/2022,2022,1,24,Madinah,Land Cruiser,GR Sport,5,4,4,5,5,4,4,Highly recommended,Yes,No,0
12811,6647,8/6/2022,2022,8,37,Jazan,Hilux,GL,4,3,4,5,3,4,4,Reliable car,Yes,No,0
12812,33293,10/7/2024,2024,10,3,Riyadh,Fortuner,GX,5,4,3,5,5,4,3,Amazing quality,Yes,No,0
12813,26151,4/1/2024,2024,4,4,Riyadh,Land Cruiser,GX,4,3,4,3,3,3,4,Reliable car,Yes,No,0
12814,6353,8/18/2022,2022,8,29,Khobar,Camry,XLE,5,4,4,5,5,4,5,Highly recommended,Yes,No,0
12815,16614,7/28/2023,2023,7,21,Makkah,Fortuner,VX,5,5,4,5,5,4,5,Amazing quality,Yes,No,0
12816,50343,12/16/2025,2025,12,29,Khobar,Camry,Hybrid XLE,3,2,3,3,2,2,3,Needs improvement,Maybe,No,0
12817,38447,3/7/2025,2025,3,10,Jeddah,Corolla,Hybrid,5,4,4,5,4,4,5,Amazing quality,Yes,No,0
12818,6276,8/5/2022,2022,8,1,Riyadh,RAV4,LE,5,5,5,4,5,5,5,Great service,Yes,No,0
12819,46380,9/12/2025,2025,9,20,Makkah,Camry,XLE,5,5,5,5,5,4,5,Great service,Yes,No,0
12820,34183,11/16/2024,2024,11,3,Riyadh,Hilux,GL,5,3,5,5,5,5,5,Great service,Yes,No,0
12821,375,1/19/2022,2022,1,31,Abha,Land Cruiser,VXR,4,3,3,3,3,2,4,Good experience,Yes,No,0
12822,37986,2/21/2025,2025,2,8,Riyadh,Land Cruiser,VX,5,4,4,5,4,4,4,Great service,Yes,No,0
12823,2088,3/20/2022,2022,3,31,Abha,Camry,LE,1,1,2,1,1,1,1,Do not buy,No,No,0
12824,40232,4/26/2025,2025,4,21,Makkah,Corolla,Hybrid,5,5,4,5,5,4,5,Great service,Yes,No,0
12825,9441,11/14/2022,2022,11,25,Madinah,RAV4,LE,5,3,4,4,5,5,4,Highly recommended,Yes,No,0
12826,28766,6/26/2024,2024,6,8,Riyadh,RAV4,Hybrid,5,5,3,5,3,5,5,Excellent car!,Yes,No,0
12827,49011,11/17/2025,2025,11,10,Jeddah,Fortuner,VX,5,5,5,4,4,4,5,Amazing quality,Yes,No,0
12828,35073,12/1/2024,2024,12,17,Dammam,Camry,Hybrid LE,1,1,1,2,1,1,1,Constant problems,No,No,0
12829,17780,8/26/2023,2023,8,18,Dammam,Camry,SE,5,4,4,5,4,5,3,Great service,Yes,No,0
12830,14002,4/16/2023,2023,4,27,Khobar,Camry,SE,3,3,2,2,3,2,2,Fair experience,Maybe,No,0
12831,41395,5/4/2025,2025,5,34,Hail,Fortuner,VX,4,2,3,2,2,4,4,Reliable car,Yes,No,0
12832,24948,3/20/2024,2024,3,35,Hail,RAV4,XLE,5,4,4,5,2,5,5,Best purchase ever,Yes,No,0
12833,4901,6/2/2022,2022,6,1,Riyadh,Land Cruiser,VXR,5,5,4,5,3,3,4,Great service,Yes,No,0
12834,6515,8/3/2022,2022,8,3,Riyadh,Yaris,Y+,5,3,5,5,4,4,4,Best purchase ever,Yes,No,0
12835,46560,9/9/2025,2025,9,39,Al Baha,Land Cruiser,VX,5,4,3,5,4,5,5,Great service,Yes,No,0
12836,39949,4/14/2025,2025,4,35,Hail,Camry,LE,5,5,4,5,5,4,4,Excellent car!,Yes,No,0
12837,1147,2/9/2022,2022,2,27,Khobar,RAV4,XLE,4,4,3,3,3,5,4,Good experience,Yes,No,0
12838,17701,8/2/2023,2023,8,3,Riyadh,Camry,Hybrid XLE,5,5,5,4,4,5,5,Excellent car!,Yes,No,0
12839,26693,4/28/2024,2024,4,40,Arar,Camry,Hybrid XLE,5,5,5,4,5,5,4,Highly recommended,Yes,No,0
12840,21316,11/14/2023,2023,11,35,Hail,Camry,Hybrid LE,5,4,5,4,5,4,4,Amazing quality,Yes,No,0
12841,40437,4/6/2025,2025,4,26,Madinah,Land Cruiser,GR Sport,3,2,3,2,1,3,1,Average,Maybe,No,0
12842,46600,9/27/2025,2025,9,15,Dammam,Land Cruiser,VX,4,4,4,3,3,3,2,Satisfied,Yes,No,0
12843,25375,3/25/2024,2024,3,8,Riyadh,Land Cruiser,VX,5,4,3,5,4,5,4,Excellent car!,Yes,No,0
12844,35728,12/13/2024,2024,12,21,Makkah,Land Cruiser,GR Sport,5,4,4,5,5,4,4,Amazing quality,Yes,No,0
12845,46926,9/17/2025,2025,9,16,Dammam,Yaris,GL,4,4,4,4,2,4,3,Worth it,Yes,No,0
12846,37093,2/19/2025,2025,2,28,Khobar,Hilux,TRD,5,5,4,4,5,4,4,Great service,Yes,No,0
12847,28787,6/22/2024,2024,6,5,Riyadh,Camry,LE,2,1,2,1,1,2,2,Poor service,No,No,0
12848,45768,9/20/2025,2025,9,31,Abha,RAV4,Hybrid,5,4,5,4,5,5,4,Great service,Yes,No,0
12849,45903,9/2/2025,2025,9,35,Hail,Yaris,Y,5,4,4,5,5,5,5,Excellent car!,Yes,No,0
12850,35611,12/23/2024,2024,12,36,Jazan,RAV4,LE,3,2,2,2,2,2,3,Fair experience,Maybe,No,0
12851,10369,12/16/2022,2022,12,35,Hail,Hilux,TRD,5,5,4,4,4,5,4,Best purchase ever,Yes,No,0
12852,48823,11/17/2025,2025,11,40,Arar,Land Cruiser,VXR,5,4,5,4,4,5,5,Excellent car!,Yes,No,0
12853,12574,3/6/2023,2023,3,34,Hail,Camry,LE,5,4,5,4,5,5,5,Great service,Yes,No,0
12854,10701,1/10/2023,2023,1,6,Riyadh,Land Cruiser,VX,5,4,5,3,4,4,5,Amazing quality,Yes,No,0
12855,24621,3/25/2024,2024,3,11,Jeddah,RAV4,Adventure,5,5,5,5,5,3,3,Highly recommended,Yes,No,0
12856,46232,9/4/2025,2025,9,23,Makkah,RAV4,Adventure,2,2,2,2,2,1,2,Poor service,No,No,0
12857,47982,10/22/2025,2025,10,20,Makkah,Land Cruiser,VXR,5,5,5,4,4,5,4,Amazing quality,Yes,No,0
12858,38296,3/12/2025,2025,3,13,Jeddah,Fortuner,VX,5,4,4,4,4,5,4,Great service,Yes,No,0
12859,7282,9/23/2022,2022,9,37,Jazan,Corolla,SE,4,4,3,5,3,5,3,Very good,Yes,No,0
12860,37415,2/16/2025,2025,2,28,Khobar,Hilux,GL,4,4,3,4,3,3,3,Reliable car,Yes,No,0
12861,5138,6/2/2022,2022,6,6,Riyadh,RAV4,LE,5,4,5,4,5,4,5,Best purchase ever,Yes,No,0
12862,397,1/1/2022,2022,1,14,Jeddah,Fortuner,GX,3,4,4,3,2,2,3,Average,Maybe,No,0
12863,31222,9/27/2024,2024,9,28,Khobar,Hilux,SR5,4,3,5,4,4,3,3,Very good,Yes,No,0
12864,12152,2/2/2023,2023,2,10,Jeddah,Camry,LE,5,5,3,4,5,4,5,Excellent car!,Yes,No,0
12865,12448,3/17/2023,2023,3,30,Abha,Fortuner,GX,4,2,4,4,3,5,4,Reliable car,Yes,No,0
12866,18057,8/16/2023,2023,8,31,Abha,Camry,LE,5,4,5,5,4,5,5,Great service,Yes,No,0
12867,32946,10/24/2024,2024,10,16,Dammam,Camry,Hybrid XLE,5,4,3,4,5,5,5,Amazing quality,Yes,No,0
12868,16779,7/27/2023,2023,7,6,Riyadh,Corolla,XLI,5,5,5,4,5,5,3,Amazing quality,Yes,No,0
12869,18573,9/3/2023,2023,9,6,Riyadh,Camry,LE,1,1,2,2,1,1,1,Regret buying,No,No,0
12870,13487,3/9/2023,2023,3,28,Khobar,RAV4,LE,5,5,5,4,3,5,5,Best purchase ever,Yes,No,0
12871,19816,10/10/2023,2023,10,17,Dammam,Camry,LE,5,4,5,5,5,5,4,Excellent car!,Yes,No,0
12872,50635,12/17/2025,2025,12,25,Madinah,Land Cruiser,VX,5,4,3,5,4,5,5,Amazing quality,Yes,No,0
